,ImageId,Label
9152,9152,5.0
9153,9153,0.0
9154,9154,0.0
9155,9155,3.0
9156,9156,3.0
9157,9157,5.0
9158,9158,8.0
9159,9159,7.0
9160,9160,6.0
9161,9161,2.0
9162,9162,2.0
9163,9163,4.0
9164,9164,9.0
9165,9165,0.0
9166,9166,5.0
9167,9167,3.0
9168,9168,1.0
9169,9169,8.0
9170,9170,5.0
9171,9171,9.0
9172,9172,9.0
9173,9173,7.0
9174,9174,1.0
9175,9175,4.0
9176,9176,3.0
9177,9177,6.0
9178,9178,7.0
9179,9179,8.0
9180,9180,1.0
9181,9181,6.0
9182,9182,4.0
9183,9183,1.0
9184,9184,4.0
9185,9185,9.0
9186,9186,7.0
9187,9187,1.0
9188,9188,3.0
9189,9189,0.0
9190,9190,8.0
9191,9191,7.0
9192,9192,8.0
9193,9193,7.0
9194,9194,1.0
9195,9195,6.0
9196,9196,9.0
9197,9197,4.0
9198,9198,8.0
9199,9199,3.0
9200,9200,7.0
9201,9201,6.0
9202,9202,8.0
9203,9203,3.0
9204,9204,0.0
9205,9205,8.0
9206,9206,4.0
9207,9207,1.0
9208,9208,6.0
9209,9209,8.0
9210,9210,1.0
9211,9211,9.0
9212,9212,4.0
9213,9213,3.0
9214,9214,8.0
9215,9215,4.0
9216,9216,0.0
9217,9217,9.0
9218,9218,4.0
9219,9219,4.0
9220,9220,9.0
9221,9221,3.0
9222,9222,2.0
9223,9223,2.0
9224,9224,8.0
9225,9225,0.0
9226,9226,4.0
9227,9227,3.0
9228,9228,7.0
9229,9229,4.0
9230,9230,4.0
9231,9231,6.0
9232,9232,5.0
9233,9233,3.0
9234,9234,0.0
9235,9235,5.0
9236,9236,3.0
9237,9237,1.0
9238,9238,4.0
9239,9239,6.0
9240,9240,3.0
9241,9241,5.0
9242,9242,9.0
9243,9243,3.0
9244,9244,5.0
9245,9245,1.0
9246,9246,3.0
9247,9247,8.0
9248,9248,0.0
9249,9249,9.0
9250,9250,2.0
9251,9251,3.0
9252,9252,7.0
9253,9253,9.0
9254,9254,2.0
9255,9255,4.0
9256,9256,3.0
9257,9257,1.0
9258,9258,0.0
9259,9259,7.0
9260,9260,7.0
9261,9261,5.0
9262,9262,6.0
9263,9263,6.0
9264,9264,4.0
9265,9265,8.0
9266,9266,8.0
9267,9267,2.0
9268,9268,0.0
9269,9269,7.0
9270,9270,7.0
9271,9271,7.0
9272,9272,0.0
9273,9273,8.0
9274,9274,5.0
9275,9275,8.0
9276,9276,5.0
9277,9277,3.0
9278,9278,0.0
9279,9279,9.0
9280,9280,5.0
9281,9281,7.0
9282,9282,2.0
9283,9283,0.0
9284,9284,1.0
9285,9285,0.0
9286,9286,3.0
9287,9287,9.0
9288,9288,2.0
9289,9289,4.0
9290,9290,4.0
9291,9291,1.0
9292,9292,4.0
9293,9293,3.0
9294,9294,2.0
9295,9295,9.0
9296,9296,1.0
9297,9297,1.0
9298,9298,9.0
9299,9299,0.0
9300,9300,2.0
9301,9301,7.0
9302,9302,9.0
9303,9303,7.0
9304,9304,8.0
9305,9305,6.0
9306,9306,7.0
9307,9307,7.0
9308,9308,7.0
9309,9309,6.0
9310,9310,7.0
9311,9311,9.0
9312,9312,4.0
9313,9313,7.0
9314,9314,1.0
9315,9315,1.0
9316,9316,8.0
9317,9317,1.0
9318,9318,1.0
9319,9319,1.0
9320,9320,1.0
9321,9321,6.0
9322,9322,3.0
9323,9323,1.0
9324,9324,1.0
9325,9325,5.0
9326,9326,6.0
9327,9327,1.0
9328,9328,3.0
9329,9329,8.0
9330,9330,1.0
9331,9331,0.0
9332,9332,9.0
9333,9333,3.0
9334,9334,9.0
9335,9335,9.0
9336,9336,5.0
9337,9337,0.0
9338,9338,5.0
9339,9339,9.0
9340,9340,6.0
9341,9341,3.0
9342,9342,0.0
9343,9343,3.0
9344,9344,2.0
9345,9345,2.0
9346,9346,4.0
9347,9347,2.0
9348,9348,0.0
9349,9349,6.0
9350,9350,7.0
9351,9351,7.0
9352,9352,0.0
9353,9353,4.0
9354,9354,7.0
9355,9355,3.0
9356,9356,5.0
9357,9357,8.0
9358,9358,7.0
9359,9359,4.0
9360,9360,0.0
9361,9361,7.0
9362,9362,4.0
9363,9363,2.0
9364,9364,4.0
9365,9365,2.0
9366,9366,9.0
9367,9367,2.0
9368,9368,6.0
9369,9369,0.0
9370,9370,4.0
9371,9371,4.0
9372,9372,1.0
9373,9373,8.0
9374,9374,0.0
9375,9375,9.0
9376,9376,9.0
9377,9377,6.0
9378,9378,1.0
9379,9379,6.0
9380,9380,6.0
9381,9381,7.0
9382,9382,7.0
9383,9383,1.0
9384,9384,3.0
9385,9385,8.0
9386,9386,0.0
9387,9387,9.0
9388,9388,4.0
9389,9389,4.0
9390,9390,9.0
9391,9391,0.0
9392,9392,0.0
9393,9393,7.0
9394,9394,1.0
9395,9395,1.0
9396,9396,0.0
9397,9397,2.0
9398,9398,5.0
9399,9399,2.0
9400,9400,0.0
9401,9401,9.0
9402,9402,2.0
9403,9403,3.0
9404,9404,6.0
9405,9405,2.0
9406,9406,0.0
9407,9407,5.0
9408,9408,7.0
9409,9409,2.0
9410,9410,9.0
9411,9411,4.0
9412,9412,1.0
9413,9413,5.0
9414,9414,1.0
9415,9415,4.0
9416,9416,1.0
9417,9417,6.0
9418,9418,4.0
9419,9419,2.0
9420,9420,1.0
9421,9421,5.0
9422,9422,9.0
9423,9423,6.0
9424,9424,0.0
9425,9425,4.0
9426,9426,4.0
9427,9427,1.0
9428,9428,3.0
9429,9429,3.0
9430,9430,3.0
9431,9431,0.0
9432,9432,4.0
9433,9433,1.0
9434,9434,5.0
9435,9435,6.0
9436,9436,1.0
9437,9437,2.0
9438,9438,0.0
9439,9439,7.0
9440,9440,8.0
9441,9441,6.0
9442,9442,4.0
9443,9443,8.0
9444,9444,2.0
9445,9445,8.0
9446,9446,4.0
9447,9447,4.0
9448,9448,8.0
9449,9449,2.0
9450,9450,1.0
9451,9451,1.0
9452,9452,9.0
9453,9453,5.0
9454,9454,1.0
9455,9455,4.0
9456,9456,0.0
9457,9457,2.0
9458,9458,7.0
9459,9459,1.0
9460,9460,4.0
9461,9461,0.0
9462,9462,9.0
9463,9463,4.0
9464,9464,4.0
9465,9465,4.0
9466,9466,5.0
9467,9467,1.0
9468,9468,7.0
9469,9469,4.0
9470,9470,6.0
9471,9471,4.0
9472,9472,5.0
9473,9473,8.0
9474,9474,7.0
9475,9475,1.0
9476,9476,4.0
9477,9477,7.0
9478,9478,9.0
9479,9479,7.0
9480,9480,8.0
9481,9481,0.0
9482,9482,8.0
9483,9483,6.0
9484,9484,9.0
9485,9485,8.0
9486,9486,3.0
9487,9487,1.0
9488,9488,2.0
9489,9489,8.0
9490,9490,1.0
9491,9491,1.0
9492,9492,9.0
9493,9493,5.0
9494,9494,8.0
9495,9495,8.0
9496,9496,6.0
9497,9497,0.0
9498,9498,7.0
9499,9499,6.0
9500,9500,4.0
9501,9501,6.0
9502,9502,3.0
9503,9503,2.0
9504,9504,6.0
9505,9505,0.0
9506,9506,9.0
9507,9507,1.0
9508,9508,6.0
9509,9509,5.0
9510,9510,2.0
9511,9511,7.0
9512,9512,3.0
9513,9513,4.0
9514,9514,3.0
9515,9515,1.0
9516,9516,0.0
9517,9517,6.0
9518,9518,8.0
9519,9519,7.0
9520,9520,6.0
9521,9521,4.0
9522,9522,0.0
9523,9523,5.0
9524,9524,0.0
9525,9525,9.0
9526,9526,7.0
9527,9527,5.0
9528,9528,3.0
9529,9529,6.0
9530,9530,4.0
9531,9531,4.0
9532,9532,9.0
9533,9533,7.0
9534,9534,7.0
9535,9535,4.0
9536,9536,2.0
9537,9537,2.0
9538,9538,1.0
9539,9539,1.0
9540,9540,5.0
9541,9541,3.0
9542,9542,5.0
9543,9543,4.0
9544,9544,7.0
9545,9545,7.0
9546,9546,3.0
9547,9547,4.0
9548,9548,8.0
9549,9549,7.0
9550,9550,7.0
9551,9551,1.0
9552,9552,1.0
9553,9553,9.0
9554,9554,4.0
9555,9555,4.0
9556,9556,4.0
9557,9557,3.0
9558,9558,0.0
9559,9559,3.0
9560,9560,7.0
9561,9561,8.0
9562,9562,1.0
9563,9563,6.0
9564,9564,4.0
9565,9565,0.0
9566,9566,6.0
9567,9567,2.0
9568,9568,9.0
9569,9569,0.0
9570,9570,6.0
9571,9571,3.0
9572,9572,6.0
9573,9573,6.0
9574,9574,6.0
9575,9575,5.0
9576,9576,1.0
9577,9577,9.0
9578,9578,9.0
9579,9579,3.0
9580,9580,6.0
9581,9581,3.0
9582,9582,2.0
9583,9583,0.0
9584,9584,7.0
9585,9585,2.0
9586,9586,0.0
9587,9587,3.0
9588,9588,2.0
9589,9589,5.0
9590,9590,7.0
9591,9591,9.0
9592,9592,6.0
9593,9593,4.0
9594,9594,8.0
9595,9595,4.0
9596,9596,4.0
9597,9597,1.0
9598,9598,9.0
9599,9599,8.0
9600,9600,8.0
9601,9601,9.0
9602,9602,1.0
9603,9603,5.0
9604,9604,7.0
9605,9605,1.0
9606,9606,6.0
9607,9607,7.0
9608,9608,0.0
9609,9609,2.0
9610,9610,8.0
9611,9611,2.0
9612,9612,4.0
9613,9613,5.0
9614,9614,5.0
9615,9615,2.0
9616,9616,6.0
9617,9617,1.0
9618,9618,1.0
9619,9619,4.0
9620,9620,0.0
9621,9621,9.0
9622,9622,4.0
9623,9623,3.0
9624,9624,7.0
9625,9625,9.0
9626,9626,3.0
9627,9627,0.0
9628,9628,2.0
9629,9629,9.0
9630,9630,6.0
9631,9631,3.0
9632,9632,3.0
9633,9633,3.0
9634,9634,2.0
9635,9635,3.0
9636,9636,4.0
9637,9637,6.0
9638,9638,7.0
9639,9639,9.0
9640,9640,3.0
9641,9641,6.0
9642,9642,7.0
9643,9643,8.0
9644,9644,3.0
9645,9645,9.0
9646,9646,1.0
9647,9647,2.0
9648,9648,4.0
9649,9649,5.0
9650,9650,9.0
9651,9651,9.0
9652,9652,4.0
9653,9653,1.0
9654,9654,4.0
9655,9655,7.0
9656,9656,6.0
9657,9657,8.0
9658,9658,2.0
9659,9659,8.0
9660,9660,0.0
9661,9661,6.0
9662,9662,2.0
9663,9663,9.0
9664,9664,6.0
9665,9665,7.0
9666,9666,1.0
9667,9667,2.0
9668,9668,7.0
9669,9669,8.0
9670,9670,6.0
9671,9671,0.0
9672,9672,8.0
9673,9673,5.0
9674,9674,1.0
9675,9675,7.0
9676,9676,7.0
9677,9677,3.0
9678,9678,5.0
9679,9679,3.0
9680,9680,7.0
9681,9681,4.0
9682,9682,7.0
9683,9683,0.0
9684,9684,4.0
9685,9685,1.0
9686,9686,9.0
9687,9687,1.0
9688,9688,5.0
9689,9689,2.0
9690,9690,1.0
9691,9691,6.0
9692,9692,6.0
9693,9693,0.0
9694,9694,9.0
9695,9695,6.0
9696,9696,6.0
9697,9697,0.0
9698,9698,2.0
9699,9699,1.0
9700,9700,7.0
9701,9701,9.0
9702,9702,5.0
9703,9703,8.0
9704,9704,2.0
9705,9705,7.0
9706,9706,2.0
9707,9707,3.0
9708,9708,0.0
9709,9709,2.0
9710,9710,1.0
9711,9711,9.0
9712,9712,9.0
9713,9713,9.0
9714,9714,1.0
9715,9715,3.0
9716,9716,3.0
9717,9717,6.0
9718,9718,9.0
9719,9719,3.0
9720,9720,3.0
9721,9721,7.0
9722,9722,4.0
9723,9723,1.0
9724,9724,8.0
9725,9725,1.0
9726,9726,7.0
9727,9727,5.0
9728,9728,4.0
9729,9729,2.0
9730,9730,8.0
9731,9731,0.0
9732,9732,6.0
9733,9733,4.0
9734,9734,6.0
9735,9735,4.0
9736,9736,7.0
9737,9737,4.0
9738,9738,6.0
9739,9739,7.0
9740,9740,8.0
9741,9741,0.0
9742,9742,2.0
9743,9743,3.0
9744,9744,3.0
9745,9745,8.0
9746,9746,7.0
9747,9747,2.0
9748,9748,3.0
9749,9749,4.0
9750,9750,4.0
9751,9751,9.0
9752,9752,6.0
9753,9753,8.0
9754,9754,6.0
9755,9755,6.0
9756,9756,1.0
9757,9757,2.0
9758,9758,8.0
9759,9759,1.0
9760,9760,7.0
9761,9761,6.0
9762,9762,7.0
9763,9763,1.0
9764,9764,8.0
9765,9765,7.0
9766,9766,6.0
9767,9767,2.0
9768,9768,9.0
9769,9769,7.0
9770,9770,5.0
9771,9771,8.0
9772,9772,4.0
9773,9773,6.0
9774,9774,8.0
9775,9775,0.0
9776,9776,1.0
9777,9777,7.0
9778,9778,3.0
9779,9779,2.0
9780,9780,0.0
9781,9781,8.0
9782,9782,8.0
9783,9783,3.0
9784,9784,5.0
9785,9785,4.0
9786,9786,1.0
9787,9787,8.0
9788,9788,6.0
9789,9789,4.0
9790,9790,1.0
9791,9791,0.0
9792,9792,1.0
9793,9793,1.0
9794,9794,0.0
9795,9795,2.0
9796,9796,4.0
9797,9797,5.0
9798,9798,6.0
9799,9799,4.0
9800,9800,3.0
9801,9801,8.0
9802,9802,6.0
9803,9803,2.0
9804,9804,6.0
9805,9805,9.0
9806,9806,8.0
9807,9807,4.0
9808,9808,6.0
9809,9809,5.0
9810,9810,6.0
9811,9811,2.0
9812,9812,5.0
9813,9813,7.0
9814,9814,4.0
9815,9815,9.0
9816,9816,1.0
9817,9817,3.0
9818,9818,8.0
9819,9819,2.0
9820,9820,8.0
9821,9821,4.0
9822,9822,9.0
9823,9823,5.0
9824,9824,8.0
9825,9825,8.0
9826,9826,4.0
9827,9827,2.0
9828,9828,6.0
9829,9829,1.0
9830,9830,5.0
9831,9831,5.0
9832,9832,3.0
9833,9833,6.0
9834,9834,7.0
9835,9835,0.0
9836,9836,3.0
9837,9837,4.0
9838,9838,6.0
9839,9839,6.0
9840,9840,5.0
9841,9841,6.0
9842,9842,1.0
9843,9843,3.0
9844,9844,7.0
9845,9845,7.0
9846,9846,2.0
9847,9847,7.0
9848,9848,3.0
9849,9849,3.0
9850,9850,3.0
9851,9851,9.0
9852,9852,1.0
9853,9853,2.0
9854,9854,1.0
9855,9855,5.0
9856,9856,1.0
9857,9857,1.0
9858,9858,6.0
9859,9859,0.0
9860,9860,2.0
9861,9861,9.0
9862,9862,6.0
9863,9863,9.0
9864,9864,6.0
9865,9865,6.0
9866,9866,5.0
9867,9867,1.0
9868,9868,0.0
9869,9869,0.0
9870,9870,7.0
9871,9871,6.0
9872,9872,9.0
9873,9873,5.0
9874,9874,1.0
9875,9875,7.0
9876,9876,6.0
9877,9877,9.0
9878,9878,7.0
9879,9879,4.0
9880,9880,8.0
9881,9881,7.0
9882,9882,3.0
9883,9883,6.0
9884,9884,8.0
9885,9885,6.0
9886,9886,3.0
9887,9887,2.0
9888,9888,1.0
9889,9889,0.0
9890,9890,8.0
9891,9891,9.0
9892,9892,2.0
9893,9893,4.0
9894,9894,4.0
9895,9895,0.0
9896,9896,0.0
9897,9897,9.0
9898,9898,6.0
9899,9899,8.0
9900,9900,0.0
9901,9901,3.0
9902,9902,9.0
9903,9903,3.0
9904,9904,9.0
9905,9905,7.0
9906,9906,9.0
9907,9907,7.0
9908,9908,3.0
9909,9909,7.0
9910,9910,8.0
9911,9911,8.0
9912,9912,2.0
9913,9913,3.0
9914,9914,8.0
9915,9915,4.0
9916,9916,1.0
9917,9917,2.0
9918,9918,7.0
9919,9919,2.0
9920,9920,1.0
9921,9921,2.0
9922,9922,7.0
9923,9923,1.0
9924,9924,7.0
9925,9925,0.0
9926,9926,5.0
9927,9927,3.0
9928,9928,5.0
9929,9929,5.0
9930,9930,3.0
9931,9931,3.0
9932,9932,8.0
9933,9933,6.0
9934,9934,9.0
9935,9935,9.0
9936,9936,0.0
9937,9937,2.0
9938,9938,5.0
9939,9939,7.0
9940,9940,4.0
9941,9941,6.0
9942,9942,8.0
9943,9943,6.0
9944,9944,2.0
9945,9945,3.0
9946,9946,3.0
9947,9947,7.0
9948,9948,8.0
9949,9949,8.0
9950,9950,4.0
9951,9951,9.0
9952,9952,7.0
9953,9953,0.0
9954,9954,3.0
9955,9955,8.0
9956,9956,7.0
9957,9957,4.0
9958,9958,8.0
9959,9959,2.0
9960,9960,8.0
9961,9961,7.0
9962,9962,7.0
9963,9963,5.0
9964,9964,7.0
9965,9965,8.0
9966,9966,0.0
9967,9967,7.0
9968,9968,5.0
9969,9969,1.0
9970,9970,5.0
9971,9971,9.0
9972,9972,9.0
9973,9973,0.0
9974,9974,4.0
9975,9975,9.0
9976,9976,7.0
9977,9977,4.0
9978,9978,7.0
9979,9979,9.0
9980,9980,0.0
9981,9981,6.0
9982,9982,4.0
9983,9983,3.0
9984,9984,5.0
9985,9985,9.0
9986,9986,0.0
9987,9987,9.0
9988,9988,4.0
9989,9989,4.0
9990,9990,8.0
9991,9991,6.0
9992,9992,1.0
9993,9993,2.0
9994,9994,1.0
9995,9995,1.0
9996,9996,9.0
9997,9997,2.0
9998,9998,7.0
9999,9999,7.0
10000,10000,0.0
10001,10001,1.0
10002,10002,5.0
10003,10003,1.0
10004,10004,6.0
10005,10005,9.0
10006,10006,8.0
10007,10007,3.0
10008,10008,4.0
10009,10009,0.0
10010,10010,3.0
10011,10011,1.0
10012,10012,0.0
10013,10013,5.0
10014,10014,3.0
10015,10015,9.0
10016,10016,8.0
10017,10017,1.0
10018,10018,7.0
10019,10019,8.0
10020,10020,5.0
10021,10021,6.0
10022,10022,8.0
10023,10023,1.0
10024,10024,1.0
10025,10025,7.0
10026,10026,1.0
10027,10027,4.0
10028,10028,8.0
10029,10029,0.0
10030,10030,8.0
10031,10031,5.0
10032,10032,6.0
10033,10033,0.0
10034,10034,7.0
10035,10035,7.0
10036,10036,1.0
10037,10037,6.0
10038,10038,8.0
10039,10039,0.0
10040,10040,6.0
10041,10041,2.0
10042,10042,1.0
10043,10043,0.0
10044,10044,5.0
10045,10045,4.0
10046,10046,5.0
10047,10047,1.0
10048,10048,2.0
10049,10049,1.0
10050,10050,1.0
10051,10051,2.0
10052,10052,7.0
10053,10053,3.0
10054,10054,3.0
10055,10055,6.0
10056,10056,5.0
10057,10057,2.0
10058,10058,8.0
10059,10059,5.0
10060,10060,9.0
10061,10061,8.0
10062,10062,4.0
10063,10063,3.0
10064,10064,5.0
10065,10065,3.0
10066,10066,4.0
10067,10067,9.0
10068,10068,6.0
10069,10069,6.0
10070,10070,3.0
10071,10071,5.0
10072,10072,4.0
10073,10073,6.0
10074,10074,8.0
10075,10075,1.0
10076,10076,2.0
10077,10077,7.0
10078,10078,9.0
10079,10079,0.0
10080,10080,3.0
10081,10081,4.0
10082,10082,9.0
10083,10083,6.0
10084,10084,8.0
10085,10085,6.0
10086,10086,9.0
10087,10087,3.0
10088,10088,8.0
10089,10089,2.0
10090,10090,8.0
10091,10091,4.0
10092,10092,1.0
10093,10093,1.0
10094,10094,9.0
10095,10095,3.0
10096,10096,8.0
10097,10097,1.0
10098,10098,2.0
10099,10099,3.0
10100,10100,3.0
10101,10101,9.0
10102,10102,4.0
10103,10103,7.0
10104,10104,2.0
10105,10105,4.0
10106,10106,0.0
10107,10107,1.0
10108,10108,4.0
10109,10109,3.0
10110,10110,6.0
10111,10111,2.0
10112,10112,4.0
10113,10113,1.0
10114,10114,5.0
10115,10115,9.0
10116,10116,7.0
10117,10117,1.0
10118,10118,7.0
10119,10119,4.0
10120,10120,6.0
10121,10121,1.0
10122,10122,6.0
10123,10123,7.0
10124,10124,4.0
10125,10125,8.0
10126,10126,2.0
10127,10127,1.0
10128,10128,7.0
10129,10129,9.0
10130,10130,2.0
10131,10131,2.0
10132,10132,5.0
10133,10133,5.0
10134,10134,3.0
10135,10135,8.0
10136,10136,0.0
10137,10137,6.0
10138,10138,2.0
10139,10139,5.0
10140,10140,6.0
10141,10141,0.0
10142,10142,3.0
10143,10143,4.0
10144,10144,3.0
10145,10145,6.0
10146,10146,7.0
10147,10147,6.0
10148,10148,0.0
10149,10149,3.0
10150,10150,5.0
10151,10151,5.0
10152,10152,8.0
10153,10153,4.0
10154,10154,0.0
10155,10155,6.0
10156,10156,9.0
10157,10157,5.0
10158,10158,6.0
10159,10159,0.0
10160,10160,1.0
10161,10161,7.0
10162,10162,5.0
10163,10163,7.0
10164,10164,5.0
10165,10165,6.0
10166,10166,4.0
10167,10167,3.0
10168,10168,4.0
10169,10169,4.0
10170,10170,6.0
10171,10171,2.0
10172,10172,2.0
10173,10173,4.0
10174,10174,7.0
10175,10175,7.0
10176,10176,3.0
10177,10177,2.0
10178,10178,0.0
10179,10179,7.0
10180,10180,4.0
10181,10181,9.0
10182,10182,2.0
10183,10183,4.0
10184,10184,2.0
10185,10185,1.0
10186,10186,3.0
10187,10187,9.0
10188,10188,4.0
10189,10189,0.0
10190,10190,1.0
10191,10191,2.0
10192,10192,9.0
10193,10193,7.0
10194,10194,7.0
10195,10195,9.0
10196,10196,3.0
10197,10197,4.0
10198,10198,5.0
10199,10199,5.0
10200,10200,1.0
10201,10201,5.0
10202,10202,5.0
10203,10203,6.0
10204,10204,1.0
10205,10205,2.0
10206,10206,8.0
10207,10207,8.0
10208,10208,4.0
10209,10209,6.0
10210,10210,7.0
10211,10211,9.0
10212,10212,6.0
10213,10213,1.0
10214,10214,0.0
10215,10215,5.0
10216,10216,4.0
10217,10217,0.0
10218,10218,3.0
10219,10219,1.0
10220,10220,1.0
10221,10221,5.0
10222,10222,5.0
10223,10223,3.0
10224,10224,1.0
10225,10225,2.0
10226,10226,4.0
10227,10227,6.0
10228,10228,9.0
10229,10229,2.0
10230,10230,4.0
10231,10231,1.0
10232,10232,7.0
10233,10233,9.0
10234,10234,8.0
10235,10235,5.0
10236,10236,1.0
10237,10237,1.0
10238,10238,4.0
10239,10239,3.0
10240,10240,6.0
10241,10241,2.0
10242,10242,2.0
10243,10243,1.0
10244,10244,6.0
10245,10245,7.0
10246,10246,7.0
10247,10247,1.0
10248,10248,7.0
10249,10249,3.0
10250,10250,0.0
10251,10251,1.0
10252,10252,1.0
10253,10253,5.0
10254,10254,3.0
10255,10255,1.0
10256,10256,1.0
10257,10257,3.0
10258,10258,2.0
10259,10259,7.0
10260,10260,1.0
10261,10261,2.0
10262,10262,1.0
10263,10263,8.0
10264,10264,8.0
10265,10265,0.0
10266,10266,7.0
10267,10267,5.0
10268,10268,5.0
10269,10269,4.0
10270,10270,0.0
10271,10271,8.0
10272,10272,7.0
10273,10273,7.0
10274,10274,3.0
10275,10275,4.0
10276,10276,5.0
10277,10277,8.0
10278,10278,2.0
10279,10279,0.0
10280,10280,7.0
10281,10281,4.0
10282,10282,1.0
10283,10283,1.0
10284,10284,8.0
10285,10285,1.0
10286,10286,5.0
10287,10287,4.0
10288,10288,2.0
10289,10289,1.0
10290,10290,0.0
10291,10291,2.0
10292,10292,4.0
10293,10293,7.0
10294,10294,0.0
10295,10295,2.0
10296,10296,8.0
10297,10297,0.0
10298,10298,2.0
10299,10299,1.0
10300,10300,9.0
10301,10301,7.0
10302,10302,3.0
10303,10303,3.0
10304,10304,4.0
10305,10305,4.0
10306,10306,1.0
10307,10307,1.0
10308,10308,4.0
10309,10309,2.0
10310,10310,3.0
10311,10311,1.0
10312,10312,0.0
10313,10313,9.0
10314,10314,8.0
10315,10315,5.0
10316,10316,9.0
10317,10317,8.0
10318,10318,6.0
10319,10319,7.0
10320,10320,2.0
10321,10321,1.0
10322,10322,6.0
10323,10323,3.0
10324,10324,7.0
10325,10325,6.0
10326,10326,1.0
10327,10327,7.0
10328,10328,3.0
10329,10329,3.0
10330,10330,5.0
10331,10331,7.0
10332,10332,7.0
10333,10333,6.0
10334,10334,0.0
10335,10335,8.0
10336,10336,1.0
10337,10337,7.0
10338,10338,3.0
10339,10339,3.0
10340,10340,3.0
10341,10341,2.0
10342,10342,1.0
10343,10343,3.0
10344,10344,9.0
10345,10345,4.0
10346,10346,3.0
10347,10347,1.0
10348,10348,9.0
10349,10349,7.0
10350,10350,7.0
10351,10351,2.0
10352,10352,3.0
10353,10353,4.0
10354,10354,8.0
10355,10355,0.0
10356,10356,9.0
10357,10357,4.0
10358,10358,1.0
10359,10359,1.0
10360,10360,7.0
10361,10361,2.0
10362,10362,6.0
10363,10363,6.0
10364,10364,4.0
10365,10365,1.0
10366,10366,0.0
10367,10367,4.0
10368,10368,2.0
10369,10369,1.0
10370,10370,3.0
10371,10371,7.0
10372,10372,4.0
10373,10373,0.0
10374,10374,2.0
10375,10375,8.0
10376,10376,5.0
10377,10377,8.0
10378,10378,9.0
10379,10379,4.0
10380,10380,2.0
10381,10381,5.0
10382,10382,6.0
10383,10383,8.0
10384,10384,2.0
10385,10385,4.0
10386,10386,7.0
10387,10387,0.0
10388,10388,1.0
10389,10389,7.0
10390,10390,3.0
10391,10391,3.0
10392,10392,6.0
10393,10393,9.0
10394,10394,7.0
10395,10395,5.0
10396,10396,3.0
10397,10397,1.0
10398,10398,7.0
10399,10399,0.0
10400,10400,8.0
10401,10401,1.0
10402,10402,4.0
10403,10403,1.0
10404,10404,1.0
10405,10405,1.0
10406,10406,8.0
10407,10407,7.0
10408,10408,4.0
10409,10409,7.0
10410,10410,9.0
10411,10411,6.0
10412,10412,9.0
10413,10413,6.0
10414,10414,2.0
10415,10415,4.0
10416,10416,4.0
10417,10417,2.0
10418,10418,1.0
10419,10419,8.0
10420,10420,7.0
10421,10421,5.0
10422,10422,4.0
10423,10423,6.0
10424,10424,2.0
10425,10425,1.0
10426,10426,6.0
10427,10427,7.0
10428,10428,1.0
10429,10429,5.0
10430,10430,0.0
10431,10431,0.0
10432,10432,5.0
10433,10433,8.0
10434,10434,4.0
10435,10435,7.0
10436,10436,2.0
10437,10437,0.0
10438,10438,5.0
10439,10439,9.0
10440,10440,2.0
10441,10441,2.0
10442,10442,4.0
10443,10443,2.0
10444,10444,4.0
10445,10445,3.0
10446,10446,0.0
10447,10447,1.0
10448,10448,8.0
10449,10449,5.0
10450,10450,1.0
10451,10451,3.0
10452,10452,2.0
10453,10453,1.0
10454,10454,3.0
10455,10455,2.0
10456,10456,4.0
10457,10457,0.0
10458,10458,4.0
10459,10459,1.0
10460,10460,8.0
10461,10461,3.0
10462,10462,7.0
10463,10463,9.0
10464,10464,5.0
10465,10465,8.0
10466,10466,8.0
10467,10467,6.0
10468,10468,4.0
10469,10469,3.0
10470,10470,7.0
10471,10471,4.0
10472,10472,9.0
10473,10473,6.0
10474,10474,8.0
10475,10475,8.0
10476,10476,6.0
10477,10477,6.0
10478,10478,5.0
10479,10479,7.0
10480,10480,8.0
10481,10481,4.0
10482,10482,4.0
10483,10483,2.0
10484,10484,3.0
10485,10485,6.0
10486,10486,6.0
10487,10487,0.0
10488,10488,0.0
10489,10489,6.0
10490,10490,6.0
10491,10491,9.0
10492,10492,1.0
10493,10493,4.0
10494,10494,4.0
10495,10495,7.0
10496,10496,3.0
10497,10497,7.0
10498,10498,8.0
10499,10499,2.0
10500,10500,3.0
10501,10501,8.0
10502,10502,4.0
10503,10503,5.0
10504,10504,6.0
10505,10505,4.0
10506,10506,0.0
10507,10507,3.0
10508,10508,9.0
10509,10509,2.0
10510,10510,0.0
10511,10511,0.0
10512,10512,7.0
10513,10513,8.0
10514,10514,8.0
10515,10515,3.0
10516,10516,5.0
10517,10517,8.0
10518,10518,6.0
10519,10519,3.0
10520,10520,7.0
10521,10521,5.0
10522,10522,0.0
10523,10523,2.0
10524,10524,7.0
10525,10525,8.0
10526,10526,6.0
10527,10527,1.0
10528,10528,5.0
10529,10529,5.0
10530,10530,4.0
10531,10531,4.0
10532,10532,3.0
10533,10533,4.0
10534,10534,5.0
10535,10535,3.0
10536,10536,2.0
10537,10537,8.0
10538,10538,2.0
10539,10539,1.0
10540,10540,5.0
10541,10541,7.0
10542,10542,1.0
10543,10543,9.0
10544,10544,4.0
10545,10545,9.0
10546,10546,3.0
10547,10547,1.0
10548,10548,7.0
10549,10549,3.0
10550,10550,3.0
